match_id,date,batter,batting_team,total_runs,times_out,balls_faced
1216518,2020-10-22,R Tewatia,Rajasthan Royals,2,0,3
1216518,2020-10-22,RV Uthappa,Rajasthan Royals,19,0,13
1216518,2020-10-22,SPD Smith,Rajasthan Royals,19,1,15
1216518,2020-10-22,SV Samson,Rajasthan Royals,36,1,26
1216518,2020-10-22,V Shankar,Sunrisers Hyderabad,52,0,53
1216519,2020-10-05,AB de Villiers,Royal Challengers Bangalore,9,1,6
1216519,2020-10-05,AJ Finch,Royal Challengers Bangalore,13,1,16
1216519,2020-10-05,D Padikkal,Royal Challengers Bangalore,4,1,6
1216519,2020-10-05,I Udana,Royal Challengers Bangalore,1,1,3
1216519,2020-10-05,MM Ali,Royal Challengers Bangalore,11,1,13
1216519,2020-10-05,MP Stoinis,Delhi Capitals,53,0,29
1216519,2020-10-05,Mohammed Siraj,Royal Challengers Bangalore,5,1,4
1216519,2020-10-05,Navdeep Saini,Royal Challengers Bangalore,12,0,12
1216519,2020-10-05,PP Shaw,Delhi Capitals,42,1,23
1216519,2020-10-05,RR Pant,Delhi Capitals,37,1,26
1216519,2020-10-05,S Dhawan,Delhi Capitals,32,1,28
1216519,2020-10-05,S Dube,Royal Challengers Bangalore,11,1,12
1216519,2020-10-05,SO Hetmyer,Delhi Capitals,11,0,7
1216519,2020-10-05,SS Iyer,Delhi Capitals,11,1,13
1216519,2020-10-05,V Kohli,Royal Challengers Bangalore,43,1,42
1216519,2020-10-05,Washington Sundar,Royal Challengers Bangalore,17,1,11
1216519,2020-10-05,YS Chahal,Royal Challengers Bangalore,0,0,1
1216520,2020-10-26,CH Gayle,Kings XI Punjab,51,1,29
1216520,2020-10-26,CV Varun,Kolkata Knight Riders,2,1,4
1216520,2020-10-26,EJG Morgan,Kolkata Knight Riders,40,1,25
1216520,2020-10-26,KD Karthik,Kolkata Knight Riders,0,1,2
1216520,2020-10-26,KL Nagarkoti,Kolkata Knight Riders,6,1,13
1216520,2020-10-26,KL Rahul,Kings XI Punjab,28,1,25
1216520,2020-10-26,LH Ferguson,Kolkata Knight Riders,24,0,13
1216520,2020-10-26,M Prasidh Krishna,Kolkata Knight Riders,0,0,1
1216520,2020-10-26,Mandeep Singh,Kings XI Punjab,66,0,57
1216520,2020-10-26,N Pooran,Kings XI Punjab,2,0,3
1216520,2020-10-26,N Rana,Kolkata Knight Riders,0,1,1
1216520,2020-10-26,PJ Cummins,Kolkata Knight Riders,1,1,8
1216520,2020-10-26,RA Tripathi,Kolkata Knight Riders,7,1,4
1216520,2020-10-26,SP Narine,Kolkata Knight Riders,6,1,6
1216520,2020-10-26,Shubman Gill,Kolkata Knight Riders,57,1,46
1216521,2020-10-23,AT Rayudu,Chennai Super Kings,2,1,3
1216521,2020-10-23,DL Chahar,Chennai Super Kings,0,1,5
1216521,2020-10-23,F du Plessis,Chennai Super Kings,1,1,7
1216521,2020-10-23,Imran Tahir,Chennai Super Kings,13,0,10
1216521,2020-10-23,Ishan Kishan,Mumbai Indians,68,0,37
1216521,2020-10-23,MS Dhoni,Chennai Super Kings,16,1,18
1216521,2020-10-23,N Jagadeesan,Chennai Super Kings,0,1,1
1216521,2020-10-23,Q de Kock,Mumbai Indians,46,0,37
1216521,2020-10-23,RA Jadeja,Chennai Super Kings,7,1,6
1216521,2020-10-23,RD Gaikwad,Chennai Super Kings,0,1,5
1216521,2020-10-23,SM Curran,Chennai Super Kings,52,1,50
1216521,2020-10-23,SN Thakur,Chennai Super Kings,11,1,20
1216522,2020-10-17,AB de Villiers,Royal Challengers Bangalore,55,0,23
1216522,2020-10-17,AJ Finch,Royal Challengers Bangalore,14,1,12
1216522,2020-10-17,BA Stokes,Rajasthan Royals,15,1,21
1216522,2020-10-17,D Padikkal,Royal Challengers Bangalore,35,1,42
1216522,2020-10-17,Gurkeerat Singh,Royal Challengers Bangalore,19,0,19
1216522,2020-10-17,JC Archer,Rajasthan Royals,2,1,4
1216522,2020-10-17,JC Buttler,Rajasthan Royals,24,1,27
1216522,2020-10-17,R Tewatia,Rajasthan Royals,19,0,11
1216522,2020-10-17,RV Uthappa,Rajasthan Royals,41,1,24
1216522,2020-10-17,SPD Smith,Rajasthan Royals,57,1,36
1216522,2020-10-17,SV Samson,Rajasthan Royals,9,1,6
1216522,2020-10-17,V Kohli,Royal Challengers Bangalore,43,1,34
1216523,2020-10-10,AD Russell,Kolkata Knight Riders,5,1,3
1216523,2020-10-10,EJG Morgan,Kolkata Knight Riders,24,1,24
1216523,2020-10-10,GJ Maxwell,Kings XI Punjab,10,0,5
1216523,2020-10-10,KD Karthik,Kolkata Knight Riders,58,1,30
1216523,2020-10-10,KL Rahul,Kings XI Punjab,74,1,58
1216523,2020-10-10,MA Agarwal,Kings XI Punjab,56,1,39
1216523,2020-10-10,Mandeep Singh,Kings XI Punjab,0,1,1
1216523,2020-10-10,N Pooran,Kings XI Punjab,16,1,10
1216523,2020-10-10,N Rana,Kolkata Knight Riders,2,0,4
1216523,2020-10-10,P Simran Singh,Kings XI Punjab,4,1,7
1216523,2020-10-10,PJ Cummins,Kolkata Knight Riders,5,0,6
1216523,2020-10-10,RA Tripathi,Kolkata Knight Riders,4,1,10
1216523,2020-10-10,Shubman Gill,Kolkata Knight Riders,57,2,47
1216524,2020-10-27,A Nortje,Delhi Capitals,1,1,3
1216524,2020-10-27,AM Rahane,Delhi Capitals,26,1,21
1216524,2020-10-27,AR Patel,Delhi Capitals,1,1,4
1216524,2020-10-27,DA Warner,Sunrisers Hyderabad,66,1,34
1216524,2020-10-27,K Rabada,Delhi Capitals,3,1,7
1216524,2020-10-27,KS Williamson,Sunrisers Hyderabad,11,0,10
1216524,2020-10-27,MK Pandey,Sunrisers Hyderabad,44,0,35
1216524,2020-10-27,MP Stoinis,Delhi Capitals,5,1,7
1216524,2020-10-27,R Ashwin,Delhi Capitals,7,1,5
1216524,2020-10-27,RR Pant,Delhi Capitals,36,1,37
1216524,2020-10-27,S Dhawan,Delhi Capitals,0,1,1
1216524,2020-10-27,SO Hetmyer,Delhi Capitals,16,1,13
1216524,2020-10-27,SS Iyer,Delhi Capitals,7,1,12
1216524,2020-10-27,TU Deshpande,Delhi Capitals,20,0,9
1216524,2020-10-27,WP Saha,Sunrisers Hyderabad,87,1,45
1216525,2020-10-10,AB de Villiers,Royal Challengers Bangalore,0,1,2
1216525,2020-10-10,AJ Finch,Royal Challengers Bangalore,2,1,9
1216525,2020-10-10,AT Rayudu,Chennai Super Kings,42,1,42
1216525,2020-10-10,D Padikkal,Royal Challengers Bangalore,33,1,38
1216525,2020-10-10,DJ Bravo,Chennai Super Kings,7,1,5
1216525,2020-10-10,DL Chahar,Chennai Super Kings,5,0,5
1216525,2020-10-10,F du Plessis,Chennai Super Kings,8,1,11
1216525,2020-10-10,MS Dhoni,Chennai Super Kings,10,1,6
1216525,2020-10-10,N Jagadeesan,Chennai Super Kings,33,1,30
1216525,2020-10-10,RA Jadeja,Chennai Super Kings,7,1,6
1216525,2020-10-10,S Dube,Royal Challengers Bangalore,22,0,15
1216525,2020-10-10,SM Curran,Chennai Super Kings,0,1,1
1216525,2020-10-10,SN Thakur,Chennai Super Kings,1,0,1
1216525,2020-10-10,SR Watson,Chennai Super Kings,14,1,18
1216525,2020-10-10,V Kohli,Royal Challengers Bangalore,90,0,57
1216525,2020-10-10,Washington Sundar,Royal Challengers Bangalore,10,1,10
1216526,2020-10-16,AD Russell,Kolkata Knight Riders,12,1,9
1216526,2020-10-16,EJG Morgan,Kolkata Knight Riders,39,0,29
1216526,2020-10-16,HH Pandya,Mumbai Indians,21,0,11
1216526,2020-10-16,KD Karthik,Kolkata Knight Riders,4,1,8
1216526,2020-10-16,N Rana,Kolkata Knight Riders,5,1,6
1216526,2020-10-16,PJ Cummins,Kolkata Knight Riders,53,0,37
1216526,2020-10-16,Q de Kock,Mumbai Indians,78,0,44
1216526,2020-10-16,RA Tripathi,Kolkata Knight Riders,7,1,10
1216526,2020-10-16,RG Sharma,Mumbai Indians,35,1,36
1216526,2020-10-16,SA Yadav,Mumbai Indians,10,1,10
1216526,2020-10-16,Shubman Gill,Kolkata Knight Riders,21,1,26
1216527,2020-09-27,GJ Maxwell,Kings XI Punjab,13,0,10
1216527,2020-09-27,JC Archer,Rajasthan Royals,13,0,3
1216527,2020-09-27,JC Buttler,Rajasthan Royals,4,1,8
1216527,2020-09-27,KL Rahul,Kings XI Punjab,69,1,56
1216527,2020-09-27,MA Agarwal,Kings XI Punjab,106,1,53
1216527,2020-09-27,N Pooran,Kings XI Punjab,25,0,8
1216527,2020-09-27,R Parag,Rajasthan Royals,0,1,2
1216527,2020-09-27,R Tewatia,Rajasthan Royals,53,1,32
1216527,2020-09-27,RV Uthappa,Rajasthan Royals,9,1,4
1216527,2020-09-27,SPD Smith,Rajasthan Royals,50,1,29
1216527,2020-09-27,SV Samson,Rajasthan Royals,85,1,44
1216527,2020-09-27,TK Curran,Rajasthan Royals,4,0,1
1216528,2020-10-13,AT Rayudu,Chennai Super Kings,41,1,34
1216528,2020-10-13,DA Warner,Sunrisers Hyderabad,9,1,13
1216528,2020-10-13,DJ Bravo,Chennai Super Kings,0,1,1
1216528,2020-10-13,DL Chahar,Chennai Super Kings,2,0,2
1216528,2020-10-13,F du Plessis,Chennai Super Kings,0,1,1
1216528,2020-10-13,JM Bairstow,Sunrisers Hyderabad,23,1,26
1216528,2020-10-13,KS Williamson,Sunrisers Hyderabad,57,1,39
1216528,2020-10-13,MK Pandey,Sunrisers Hyderabad,4,1,3
1216528,2020-10-13,MS Dhoni,Chennai Super Kings,21,1,13
1216528,2020-10-13,PK Garg,Sunrisers Hyderabad,16,1,21
1216528,2020-10-13,RA Jadeja,Chennai Super Kings,25,0,11
1216528,2020-10-13,Rashid Khan,Sunrisers Hyderabad,14,1,9
1216528,2020-10-13,S Nadeem,Sunrisers Hyderabad,5,1,5
1216528,2020-10-13,SM Curran,Chennai Super Kings,31,1,22
1216528,2020-10-13,SR Watson,Chennai Super Kings,42,1,38
1216528,2020-10-13,Sandeep Sharma,Sunrisers Hyderabad,1,0,2
1216528,2020-10-13,T Natarajan,Sunrisers Hyderabad,0,0,1
1216528,2020-10-13,V Shankar,Sunrisers Hyderabad,12,1,7
1216529,2020-10-11,AM Rahane,Delhi Capitals,15,1,17
1216529,2020-10-11,AT Carey,Delhi Capitals,14,0,9
1216529,2020-10-11,HH Pandya,Mumbai Indians,0,1,2
1216529,2020-10-11,Ishan Kishan,Mumbai Indians,28,1,16
1216529,2020-10-11,KA Pollard,Mumbai Indians,11,0,15
1216529,2020-10-11,KH Pandya,Mumbai Indians,12,0,7
1216529,2020-10-11,MP Stoinis,Delhi Capitals,13,1,9
1216529,2020-10-11,PP Shaw,Delhi Capitals,4,1,3
1216529,2020-10-11,Q de Kock,Mumbai Indians,53,1,36
1216529,2020-10-11,RG Sharma,Mumbai Indians,5,1,13
1216529,2020-10-11,S Dhawan,Delhi Capitals,69,0,53
1216529,2020-10-11,SA Yadav,Mumbai Indians,53,1,33
1216529,2020-10-11,SS Iyer,Delhi Capitals,42,1,34
1216530,2020-11-01,AD Russell,Kolkata Knight Riders,25,1,11
1216530,2020-11-01,BA Stokes,Rajasthan Royals,18,1,12
1216530,2020-11-01,EJG Morgan,Kolkata Knight Riders,68,0,36
1216530,2020-11-01,JC Archer,Rajasthan Royals,6,1,9
1216530,2020-11-01,JC Buttler,Rajasthan Royals,35,1,22
1216530,2020-11-01,KD Karthik,Kolkata Knight Riders,0,1,1
1216530,2020-11-01,KL Nagarkoti,Kolkata Knight Riders,1,0,1
1216530,2020-11-01,Kartik Tyagi,Rajasthan Royals,2,1,3
1216530,2020-11-01,N Rana,Kolkata Knight Riders,0,1,1
1216530,2020-11-01,PJ Cummins,Kolkata Knight Riders,15,1,11
1216530,2020-11-01,R Parag,Rajasthan Royals,0,1,7
1216530,2020-11-01,R Tewatia,Rajasthan Royals,31,1,27
1216530,2020-11-01,RA Tripathi,Kolkata Knight Riders,39,1,35
1216530,2020-11-01,RV Uthappa,Rajasthan Royals,6,1,3
1216530,2020-11-01,S Gopal,Rajasthan Royals,23,0,24
1216530,2020-11-01,SP Narine,Kolkata Knight Riders,0,1,2
1216530,2020-11-01,SPD Smith,Rajasthan Royals,4,1,4
1216530,2020-11-01,SV Samson,Rajasthan Royals,1,1,4
1216530,2020-11-01,Shubman Gill,Kolkata Knight Riders,36,1,24
1216530,2020-11-01,VR Aaron,Rajasthan Royals,0,0,8
1216531,2020-10-15,AB de Villiers,Royal Challengers Bangalore,2,1,5
1216531,2020-10-15,AJ Finch,Royal Challengers Bangalore,20,1,18
1216531,2020-10-15,CH Gayle,Kings XI Punjab,53,0,48
1216531,2020-10-15,CH Morris,Royal Challengers Bangalore,25,0,8
1216531,2020-10-15,D Padikkal,Royal Challengers Bangalore,18,1,13
1216531,2020-10-15,I Udana,Royal Challengers Bangalore,10,0,5
1216531,2020-10-15,KL Rahul,Kings XI Punjab,61,1,50
1216531,2020-10-15,MA Agarwal,Kings XI Punjab,45,1,27
1216531,2020-10-15,N Pooran,Kings XI Punjab,6,0,1
1216531,2020-10-15,S Dube,Royal Challengers Bangalore,23,1,21
1216531,2020-10-15,V Kohli,Royal Challengers Bangalore,48,1,41
1216531,2020-10-15,Washington Sundar,Royal Challengers Bangalore,13,1,14
1216532,2020-09-29,A Nortje,Delhi Capitals,3,0,2
1216532,2020-09-29,AR Patel,Delhi Capitals,5,1,7
1216532,2020-09-29,Abdul Samad,Sunrisers Hyderabad,12,0,7
1216532,2020-09-29,Abhishek Sharma,Sunrisers Hyderabad,1,0,1
1216532,2020-09-29,DA Warner,Sunrisers Hyderabad,45,1,33
1216532,2020-09-29,JM Bairstow,Sunrisers Hyderabad,53,1,51
1216532,2020-09-29,K Rabada,Delhi Capitals,15,0,7
1216532,2020-09-29,KS Williamson,Sunrisers Hyderabad,41,1,26
1216532,2020-09-29,MK Pandey,Sunrisers Hyderabad,3,1,5
1216532,2020-09-29,MP Stoinis,Delhi Capitals,11,1,9
1216532,2020-09-29,PP Shaw,Delhi Capitals,2,1,5
1216532,2020-09-29,RR Pant,Delhi Capitals,28,1,28
1216532,2020-09-29,S Dhawan,Delhi Capitals,34,1,31
1216532,2020-09-29,SO Hetmyer,Delhi Capitals,21,1,13
1216532,2020-09-29,SS Iyer,Delhi Capitals,17,1,22
1216533,2020-10-19,AT Rayudu,Chennai Super Kings,13,1,19
1216533,2020-10-19,BA Stokes,Rajasthan Royals,19,1,11
1216533,2020-10-19,F du Plessis,Chennai Super Kings,10,1,9
1216533,2020-10-19,JC Buttler,Rajasthan Royals,70,0,49
1216533,2020-10-19,KM Jadhav,Chennai Super Kings,4,0,7
1216533,2020-10-19,MS Dhoni,Chennai Super Kings,28,1,28
1216533,2020-10-19,RA Jadeja,Chennai Super Kings,35,0,31
1216533,2020-10-19,RV Uthappa,Rajasthan Royals,4,1,9
1216533,2020-10-19,SM Curran,Chennai Super Kings,22,1,25
1216533,2020-10-19,SPD Smith,Rajasthan Royals,26,0,34
1216533,2020-10-19,SR Watson,Chennai Super Kings,8,1,3
1216533,2020-10-19,SV Samson,Rajasthan Royals,0,1,3
1216534,2020-09-21,AB de Villiers,Royal Challengers Bangalore,51,1,30
1216534,2020-09-21,AJ Finch,Royal Challengers Bangalore,29,1,27
1216534,2020-09-21,Abhishek Sharma,Sunrisers Hyderabad,7,1,4
1216534,2020-09-21,B Kumar,Sunrisers Hyderabad,0,1,2
1216534,2020-09-21,D Padikkal,Royal Challengers Bangalore,56,1,44
1216534,2020-09-21,DA Warner,Sunrisers Hyderabad,6,0,6
1216534,2020-09-21,JM Bairstow,Sunrisers Hyderabad,61,2,46
1216534,2020-09-21,JR Philippe,Royal Challengers Bangalore,1,0,2
1216534,2020-09-21,MK Pandey,Sunrisers Hyderabad,34,1,33
1216534,2020-09-21,MR Marsh,Sunrisers Hyderabad,0,1,1
1216534,2020-09-21,PK Garg,Sunrisers Hyderabad,12,1,13
1216534,2020-09-21,Rashid Khan,Sunrisers Hyderabad,6,1,6
1216534,2020-09-21,S Dube,Royal Challengers Bangalore,7,1,8
1216534,2020-09-21,Sandeep Sharma,Sunrisers Hyderabad,9,1,6
1216534,2020-09-21,T Natarajan,Sunrisers Hyderabad,3,0,4
1216534,2020-09-21,V Kohli,Royal Challengers Bangalore,14,1,13
1216534,2020-09-21,V Shankar,Sunrisers Hyderabad,0,1,1
1216535,2020-10-31,HV Patel,Delhi Capitals,5,1,10
1216535,2020-10-31,Ishan Kishan,Mumbai Indians,72,0,48
1216535,2020-10-31,K Rabada,Delhi Capitals,12,1,7
1216535,2020-10-31,MP Stoinis,Delhi Capitals,2,1,3
1216535,2020-10-31,P Dubey,Delhi Capitals,7,0,13
1216535,2020-10-31,PP Shaw,Delhi Capitals,10,1,11
1216535,2020-10-31,Q de Kock,Mumbai Indians,26,1,28
1216535,2020-10-31,R Ashwin,Delhi Capitals,12,1,9
1216535,2020-10-31,RR Pant,Delhi Capitals,21,1,24
1216535,2020-10-31,S Dhawan,Delhi Capitals,0,1,2
1216535,2020-10-31,SA Yadav,Mumbai Indians,12,0,11
1216535,2020-10-31,SO Hetmyer,Delhi Capitals,11,1,13
1216535,2020-10-31,SS Iyer,Delhi Capitals,25,1,30
1216536,2020-10-29,AT Rayudu,Chennai Super Kings,38,1,21
1216536,2020-10-29,EJG Morgan,Kolkata Knight Riders,15,1,12
1216536,2020-10-29,KD Karthik,Kolkata Knight Riders,21,0,10
1216536,2020-10-29,MS Dhoni,Chennai Super Kings,1,1,4
1216536,2020-10-29,N Rana,Kolkata Knight Riders,87,1,62
1216536,2020-10-29,RA Jadeja,Chennai Super Kings,31,0,12
1216536,2020-10-29,RA Tripathi,Kolkata Knight Riders,3,0,2
1216536,2020-10-29,RD Gaikwad,Chennai Super Kings,72,1,55
1216536,2020-10-29,RK Singh,Kolkata Knight Riders,11,1,11
1216536,2020-10-29,SM Curran,Chennai Super Kings,13,0,14
1216536,2020-10-29,SP Narine,Kolkata Knight Riders,7,1,7
1216536,2020-10-29,SR Watson,Chennai Super Kings,14,1,19
1216536,2020-10-29,Shubman Gill,Kolkata Knight Riders,26,1,17
1216537,2020-10-30,BA Stokes,Rajasthan Royals,50,1,26
1216537,2020-10-30,CH Gayle,Kings XI Punjab,99,1,69
1216537,2020-10-30,DJ Hooda,Kings XI Punjab,1,0,1
1216537,2020-10-30,GJ Maxwell,Kings XI Punjab,6,0,6
1216537,2020-10-30,JC Buttler,Rajasthan Royals,22,0,12
1216537,2020-10-30,KL Rahul,Kings XI Punjab,46,1,42
1216537,2020-10-30,Mandeep Singh,Kings XI Punjab,0,1,1
1216537,2020-10-30,N Pooran,Kings XI Punjab,22,1,10
1216537,2020-10-30,RV Uthappa,Rajasthan Royals,30,1,24
1216537,2020-10-30,SPD Smith,Rajasthan Royals,31,1,21
1216537,2020-10-30,SV Samson,Rajasthan Royals,48,0,25
1216538,2020-10-04,Abdul Samad,Sunrisers Hyderabad,20,1,10
1216538,2020-10-04,Abhishek Sharma,Sunrisers Hyderabad,10,1,14
1216538,2020-10-04,DA Warner,Sunrisers Hyderabad,60,1,48
1216538,2020-10-04,HH Pandya,Mumbai Indians,28,1,19
1216538,2020-10-04,Ishan Kishan,Mumbai Indians,31,1,23
1216538,2020-10-04,JM Bairstow,Sunrisers Hyderabad,25,1,15
1216538,2020-10-04,KA Pollard,Mumbai Indians,25,0,14
1216538,2020-10-04,KH Pandya,Mumbai Indians,20,0,4
1216538,2020-10-04,KS Williamson,Sunrisers Hyderabad,3,1,5
1216538,2020-10-04,MK Pandey,Sunrisers Hyderabad,30,1,22
1216538,2020-10-04,PK Garg,Sunrisers Hyderabad,8,1,7
1216538,2020-10-04,Q de Kock,Mumbai Indians,67,1,40
1216538,2020-10-04,RG Sharma,Mumbai Indians,6,1,5
1216538,2020-10-04,Rashid Khan,Sunrisers Hyderabad,3,0,7
1216538,2020-10-04,SA Yadav,Mumbai Indians,27,1,18
1216538,2020-10-04,Sandeep Sharma,Sunrisers Hyderabad,0,0,1
1216539,2020-09-25,F du Plessis,Chennai Super Kings,43,2,36
1216539,2020-09-25,KM Jadhav,Chennai Super Kings,26,1,22
1216539,2020-09-25,M Vijay,Chennai Super Kings,10,1,15
1216539,2020-09-25,MP Stoinis,Delhi Capitals,5,0,3
1216539,2020-09-25,MS Dhoni,Chennai Super Kings,15,1,12
1216539,2020-09-25,PP Shaw,Delhi Capitals,64,1,44
1216539,2020-09-25,RA Jadeja,Chennai Super Kings,12,1,11
1216539,2020-09-25,RD Gaikwad,Chennai Super Kings,5,0,10
1216539,2020-09-25,RR Pant,Delhi Capitals,37,0,26
1216539,2020-09-25,S Dhawan,Delhi Capitals,35,1,27
1216539,2020-09-25,SM Curran,Chennai Super Kings,1,0,2
1216539,2020-09-25,SR Watson,Chennai Super Kings,14,1,16
1216539,2020-09-25,SS Iyer,Delhi Capitals,26,1,23
1216540,2020-10-12,AB de Villiers,Royal Challengers Bangalore,73,0,34
1216540,2020-10-12,AD Russell,Kolkata Knight Riders,16,1,10
1216540,2020-10-12,AJ Finch,Royal Challengers Bangalore,47,1,38
1216540,2020-10-12,CV Varun,Kolkata Knight Riders,7,0,11
1216540,2020-10-12,D Padikkal,Royal Challengers Bangalore,32,1,23
1216540,2020-10-12,EJG Morgan,Kolkata Knight Riders,8,2,12
1216540,2020-10-12,KD Karthik,Kolkata Knight Riders,1,1,2
1216540,2020-10-12,KL Nagarkoti,Kolkata Knight Riders,4,1,7
1216540,2020-10-12,M Prasidh Krishna,Kolkata Knight Riders,2,0,3
1216540,2020-10-12,N Rana,Kolkata Knight Riders,9,1,14
1216540,2020-10-12,PJ Cummins,Kolkata Knight Riders,1,1,3
1216540,2020-10-12,RA Tripathi,Kolkata Knight Riders,16,1,22
1216540,2020-10-12,Shubman Gill,Kolkata Knight Riders,34,0,25
1216540,2020-10-12,T Banton,Kolkata Knight Riders,8,1,14
1216540,2020-10-12,V Kohli,Royal Challengers Bangalore,33,0,30
1216541,2020-10-25,BA Stokes,Rajasthan Royals,107,0,63
1216541,2020-10-25,HH Pandya,Mumbai Indians,60,0,22
1216541,2020-10-25,Ishan Kishan,Mumbai Indians,37,1,37
1216541,2020-10-25,KA Pollard,Mumbai Indians,6,1,4
1216541,2020-10-25,KH Pandya,Mumbai Indians,3,0,4
1216541,2020-10-25,Q de Kock,Mumbai Indians,6,1,4
1216541,2020-10-25,RV Uthappa,Rajasthan Royals,13,1,11
1216541,2020-10-25,SA Yadav,Mumbai Indians,40,1,29
1216541,2020-10-25,SPD Smith,Rajasthan Royals,11,1,8
1216541,2020-10-25,SS Tiwary,Mumbai Indians,34,1,25
1216541,2020-10-25,SV Samson,Rajasthan Royals,54,0,35
1216542,2020-10-08,Abdul Samad,Sunrisers Hyderabad,8,1,7
1216542,2020-10-08,Abhishek Sharma,Sunrisers Hyderabad,12,1,6
1216542,2020-10-08,Arshdeep Singh,Kings XI Punjab,0,1,3
1216542,2020-10-08,DA Warner,Sunrisers Hyderabad,52,1,42
1216542,2020-10-08,GJ Maxwell,Kings XI Punjab,7,1,13
1216542,2020-10-08,JM Bairstow,Sunrisers Hyderabad,97,1,57
1216542,2020-10-08,KL Rahul,Kings XI Punjab,11,1,16
1216542,2020-10-08,KS Williamson,Sunrisers Hyderabad,20,0,10
1216542,2020-10-08,MA Agarwal,Kings XI Punjab,9,1,6
1216542,2020-10-08,MK Pandey,Sunrisers Hyderabad,1,1,2
1216542,2020-10-08,Mandeep Singh,Kings XI Punjab,6,1,7
1216542,2020-10-08,Mohammed Shami,Kings XI Punjab,0,1,1
1216542,2020-10-08,Mujeeb Ur Rahman,Kings XI Punjab,1,1,3
1216542,2020-10-08,N Pooran,Kings XI Punjab,77,1,37
1216542,2020-10-08,P Simran Singh,Kings XI Punjab,11,1,8
1216542,2020-10-08,PK Garg,Sunrisers Hyderabad,0,1,1
1216542,2020-10-08,Ravi Bishnoi,Kings XI Punjab,6,0,7
1216542,2020-10-08,SS Cottrell,Kings XI Punjab,0,1,2
1216543,2020-10-14,AM Rahane,Delhi Capitals,2,1,11
1216543,2020-10-14,AR Patel,Delhi Capitals,7,1,4
1216543,2020-10-14,AT Carey,Delhi Capitals,14,1,13
1216543,2020-10-14,BA Stokes,Rajasthan Royals,41,1,35
1216543,2020-10-14,JC Archer,Rajasthan Royals,1,1,4
1216543,2020-10-14,JC Buttler,Rajasthan Royals,22,1,9
1216543,2020-10-14,MP Stoinis,Delhi Capitals,18,1,20
1216543,2020-10-14,PP Shaw,Delhi Capitals,0,1,1
1216543,2020-10-14,R Parag,Rajasthan Royals,1,0,2
1216543,2020-10-14,R Tewatia,Rajasthan Royals,14,0,19
1216543,2020-10-14,RV Uthappa,Rajasthan Royals,32,2,29
1216543,2020-10-14,S Dhawan,Delhi Capitals,57,1,34
1216543,2020-10-14,S Gopal,Rajasthan Royals,6,1,4
1216543,2020-10-14,SPD Smith,Rajasthan Royals,1,1,4
1216543,2020-10-14,SS Iyer,Delhi Capitals,53,1,45
1216543,2020-10-14,SV Samson,Rajasthan Royals,25,1,18
1216544,2020-10-25,AB de Villiers,Royal Challengers Bangalore,39,1,36
1216544,2020-10-25,AJ Finch,Royal Challengers Bangalore,15,1,13
1216544,2020-10-25,AT Rayudu,Chennai Super Kings,39,1,27
1216544,2020-10-25,CH Morris,Royal Challengers Bangalore,2,1,5
1216544,2020-10-25,D Padikkal,Royal Challengers Bangalore,22,1,22
1216544,2020-10-25,F du Plessis,Chennai Super Kings,25,1,13
1216544,2020-10-25,Gurkeerat Singh,Royal Challengers Bangalore,2,0,2
1216544,2020-10-25,MM Ali,Royal Challengers Bangalore,1,1,2
1216544,2020-10-25,MS Dhoni,Chennai Super Kings,19,0,21
1216544,2020-10-25,RD Gaikwad,Chennai Super Kings,65,0,52
1216544,2020-10-25,V Kohli,Royal Challengers Bangalore,50,1,45
1216544,2020-10-25,Washington Sundar,Royal Challengers Bangalore,5,0,2
1216545,2020-09-26,Abhishek Sharma,Sunrisers Hyderabad,2,0,3
1216545,2020-09-26,DA Warner,Sunrisers Hyderabad,36,1,30
1216545,2020-09-26,EJG Morgan,Kolkata Knight Riders,42,0,31
1216545,2020-09-26,JM Bairstow,Sunrisers Hyderabad,5,1,10
1216545,2020-09-26,KD Karthik,Kolkata Knight Riders,0,1,3
1216545,2020-09-26,MK Pandey,Sunrisers Hyderabad,51,1,38
1216545,2020-09-26,Mohammad Nabi,Sunrisers Hyderabad,11,1,8
1216545,2020-09-26,N Rana,Kolkata Knight Riders,26,1,13
1216545,2020-09-26,SP Narine,Kolkata Knight Riders,0,1,2
1216545,2020-09-26,Shubman Gill,Kolkata Knight Riders,70,0,63
1216545,2020-09-26,WP Saha,Sunrisers Hyderabad,30,0,34
1216546,2020-10-20,CH Gayle,Kings XI Punjab,29,1,14
1216546,2020-10-20,DJ Hooda,Kings XI Punjab,15,0,22
1216546,2020-10-20,GJ Maxwell,Kings XI Punjab,32,1,27
1216546,2020-10-20,JDS Neesham,Kings XI Punjab,10,0,8
1216546,2020-10-20,KL Rahul,Kings XI Punjab,15,1,11
1216546,2020-10-20,MA Agarwal,Kings XI Punjab,5,0,10
1216546,2020-10-20,MP Stoinis,Delhi Capitals,9,1,11
1216546,2020-10-20,N Pooran,Kings XI Punjab,53,2,28
1216546,2020-10-20,PP Shaw,Delhi Capitals,7,1,13
1216546,2020-10-20,RR Pant,Delhi Capitals,14,1,20
1216546,2020-10-20,S Dhawan,Delhi Capitals,106,0,61
1216546,2020-10-20,SO Hetmyer,Delhi Capitals,10,1,6
1216546,2020-10-20,SS Iyer,Delhi Capitals,14,1,12
1216547,2020-09-28,AB de Villiers,Royal Challengers Bangalore,61,0,28
